0.00	103.953
1.00	103.953
2.00	103.953
3.00	-40.522
4.00	129.290
5.00	-288.276
6.00	-105.957
7.00	-28.303
8.00	172.738
9.00	535.167
10.00	-356.400
11.00	176.905
12.00	-102.862
13.00	20.695
14.00	-362.037
15.00	498.364
16.00	-297.767
17.00	-59.923
18.00	-2.040
19.00	5.758
20.00	6.089
21.00	9.752
22.00	7.659
23.00	6.902
24.00	17.112
25.00	1.055
26.00	1.519
27.00	3.496
28.00	-4.576
29.00	-0.751
30.00	1.352
31.00	8.939
32.00	9.920
33.00	3.465
34.00	3.936
35.00	-4.863
36.00	6.709
37.00	4.952
38.00	1.696
39.00	-2.459
40.00	-2.813
41.00	5.842
42.00	3.907
43.00	1.882
44.00	6.599
45.00	2.500
46.00	-2.036
47.00	5.673
48.00	4.401
49.00	4.791
50.00	4.074
51.00	7.759
52.00	4.681
53.00	0.914
54.00	7.092
55.00	6.171
56.00	6.451
57.00	1.781
58.00	2.109
59.00	3.856
60.00	1.112
61.00	4.254
62.00	-2.573
63.00	1.195
64.00	0.957
65.00	0.656
66.00	4.073
67.00	3.328
68.00	7.921
69.00	4.495
70.00	5.244
71.00	0.810
72.00	6.068
73.00	1.289
74.00	2.463
75.00	1.223
76.00	5.780
77.00	3.084
78.00	7.375
79.00	5.163
80.00	-3.000
81.00	1.207
82.00	2.668
83.00	0.490
84.00	5.586
85.00	0.768
86.00	3.256
87.00	1.073
88.00	3.859
89.00	7.925
90.00	4.218
91.00	4.960
92.00	4.808
93.00	4.760
94.00	3.276
95.00	0.679
96.00	3.217
97.00	3.644
98.00	-0.156
99.00	3.643
100.00	3.726
101.00	1.263
102.00	3.361
103.00	1.106
104.00	0.645
105.00	2.573
106.00	1.789
107.00	3.620
108.00	1.989
109.00	2.254
110.00	3.023
111.00	2.493
112.00	1.543
113.00	0.206
114.00	1.876
115.00	1.943
116.00	4.044
117.00	1.275
118.00	0.461
119.00	2.421
120.00	1.809
121.00	2.775
122.00	1.828
123.00	-0.401
124.00	1.667
125.00	3.642
126.00	0.917
127.00	-0.574
128.00	2.142
129.00	0.669
130.00	1.733
131.00	2.081
132.00	0.266
133.00	1.916
134.00	0.635
135.00	0.253
136.00	-1.464
137.00	1.401
138.00	3.654
139.00	1.460
140.00	3.455
141.00	1.100
142.00	0.737
143.00	0.953
144.00	2.501
145.00	0.298
146.00	0.205
147.00	2.967
148.00	-0.356
149.00	1.804
150.00	0.964
151.00	2.962
152.00	-0.786
153.00	0.482
154.00	2.568
155.00	2.080
156.00	2.384
157.00	-0.956
158.00	0.431
159.00	0.563
160.00	1.581
161.00	0.793
162.00	1.250
163.00	1.282
164.00	1.200
165.00	0.969
166.00	2.678
167.00	1.928
168.00	1.196
169.00	-0.793
170.00	1.514
171.00	0.715
172.00	-0.185
173.00	0.559
174.00	-0.353
175.00	2.591
176.00	-0.736
177.00	2.264
178.00	-0.267
179.00	2.167
180.00	0.979
181.00	-0.209
182.00	1.388
183.00	2.292
184.00	0.355
185.00	0.900
186.00	0.998
187.00	1.553
188.00	0.792
189.00	0.534
190.00	0.887
191.00	0.706
192.00	0.505
193.00	2.010
194.00	1.209
195.00	0.110
196.00	0.481
197.00	0.275
198.00	0.714
199.00	1.065
200.00	-0.151
201.00	0.231
202.00	1.071
203.00	0.017
204.00	0.669
205.00	0.788
206.00	0.127
207.00	0.363
208.00	0.711
209.00	1.954
210.00	0.101
211.00	0.746
212.00	-0.329
213.00	1.205
214.00	1.318
215.00	1.789
216.00	0.692
217.00	-0.116
218.00	1.089
219.00	-0.358
220.00	0.289
221.00	1.215
222.00	1.008
223.00	-0.359
224.00	0.166
225.00	-0.263
226.00	0.308
227.00	0.762
228.00	0.346
229.00	0.427
230.00	1.601
231.00	0.989
232.00	0.577
233.00	0.385
234.00	1.933
235.00	1.017
236.00	0.882
237.00	-0.150
238.00	0.268
239.00	0.495
240.00	0.244
241.00	0.875
242.00	0.573
243.00	0.570
244.00	-0.194
245.00	0.571
246.00	1.739
247.00	0.211
248.00	0.584
249.00	1.455
250.00	1.608
251.00	1.166
252.00	1.022
253.00	1.024
254.00	0.209
255.00	0.627
256.00	0.966
257.00	-0.122
258.00	0.722
259.00	0.631
260.00	0.427
261.00	1.108
262.00	0.268
263.00	0.052
264.00	1.121
265.00	0.357
266.00	0.479
267.00	0.425
268.00	-0.379
269.00	0.273
270.00	-0.481
271.00	-0.549
272.00	-0.458
273.00	0.553
274.00	0.345
275.00	-0.058
276.00	0.265
277.00	0.881
278.00	0.854
279.00	-0.080
280.00	0.263
281.00	0.781
282.00	0.506
283.00	0.246
284.00	0.091
285.00	0.198
286.00	-0.068
287.00	0.124
288.00	0.296
289.00	0.223
290.00	0.152
291.00	0.935
292.00	0.307
293.00	0.459
294.00	0.268
295.00	0.526
296.00	0.545
297.00	0.221
298.00	0.479
299.00	0.595
300.00	-0.184
301.00	0.130
302.00	0.138
303.00	0.875
304.00	0.568
305.00	0.332
306.00	0.210
307.00	1.041
308.00	0.232
309.00	0.579
310.00	0.127
311.00	0.779
312.00	0.333
313.00	0.621
314.00	-0.431
315.00	0.370
316.00	0.771
317.00	0.112
318.00	0.076
319.00	0.288
320.00	0.706
321.00	0.004
322.00	0.455
323.00	0.716
324.00	0.215
325.00	0.196
326.00	0.447
327.00	0.177
328.00	0.355
329.00	0.187
330.00	0.027
331.00	0.913
332.00	-0.158
333.00	0.284
334.00	0.242
335.00	0.458
336.00	0.118
337.00	0.367
338.00	0.755
339.00	-0.089
340.00	0.115
341.00	0.459
342.00	0.465
343.00	0.576
344.00	0.348
345.00	0.604
346.00	0.090
347.00	0.918
348.00	0.304
349.00	0.223
350.00	0.330
351.00	-0.065
352.00	0.121
353.00	0.717
354.00	0.445
355.00	0.649
356.00	0.341
357.00	0.395
358.00	0.240
359.00	0.094
360.00	-0.131
361.00	0.145
362.00	-0.062
363.00	0.757
364.00	0.288
365.00	0.330
366.00	0.131
367.00	0.628
368.00	0.061
369.00	0.273
370.00	0.315
371.00	0.158
372.00	0.202
373.00	0.562
374.00	0.398
375.00	0.367
376.00	0.007
377.00	0.367
378.00	0.187
379.00	0.297
380.00	0.286
381.00	0.244
382.00	0.253
383.00	-0.036
384.00	0.472
385.00	0.009
386.00	0.095
387.00	-0.030
388.00	0.294
389.00	0.728
390.00	0.143
391.00	0.168
392.00	0.137
393.00	0.243
394.00	0.304
395.00	0.360
396.00	0.542
397.00	0.301
398.00	0.372
399.00	0.222
400.00	0.352
401.00	0.296
402.00	-0.160
403.00	0.235
404.00	0.240
405.00	-0.079
406.00	0.364
407.00	0.360
408.00	0.157
409.00	0.220
410.00	0.208
411.00	0.324
412.00	0.065
413.00	0.205
414.00	-0.050
415.00	0.217
416.00	0.157
417.00	0.452
418.00	0.235
419.00	0.400
420.00	0.410
421.00	0.018
422.00	0.059
423.00	0.259
424.00	0.255
425.00	0.188
426.00	-0.082
427.00	0.064
428.00	-0.031
429.00	-0.127
430.00	0.090
431.00	0.173
432.00	-0.046
433.00	0.156
434.00	0.324
435.00	0.079
436.00	0.206
437.00	0.109
438.00	0.119
439.00	0.112
440.00	-0.020
441.00	0.136
442.00	0.264
443.00	0.386
444.00	0.023
445.00	0.211
446.00	0.038
447.00	0.028
448.00	-0.052
449.00	-0.099
450.00	-0.027
451.00	0.053
452.00	0.064
453.00	0.009
454.00	0.015
455.00	-0.147
456.00	0.024
457.00	0.235
458.00	0.165
459.00	0.194
460.00	0.215
461.00	0.108
462.00	0.102
463.00	0.170
464.00	0.085
465.00	0.069
466.00	0.222
467.00	0.182
468.00	0.162
469.00	0.160
470.00	0.182
471.00	-0.012
472.00	0.298
473.00	-0.001
474.00	0.230
475.00	0.067
476.00	0.176
477.00	0.340
478.00	0.213
479.00	0.007
480.00	-0.064
